"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EPC1|80314",2513.10851572683,0.286221683159581,0.378581030380807,0.756038100672071,0.449626352397864,0.745967269481622
"ZNF584|201514",567.702080098801,0.286437727944138,0.378884415330571,0.756002929532547,0.449647439276556,0.745967269481622
"KLHDC8A|55220",97.2851835523956,-0.319953194749022,0.423287248840356,-0.7558772337829,0.449722804824374,0.746028077108592
"LMAN1|3998",14186.6622504651,-0.275767119797311,0.364906613741107,-0.75571970858539,0.449817265008343,0.746120546907882
"TPCN2|219931",1112.63606737047,0.285199154077417,0.377469945425886,0.755554601189871,0.449916283937558,0.74622056181777
"ABCA2|20",3802.42028222148,0.285006906004255,0.377523870958028,0.754937443507887,0.45028651781866,0.746328732542824
"C16orf3|750",17.3823349272373,0.426804840257817,0.565585353987443,0.754624986748318,0.45047402692183,0.746328732542824
"C2orf57|165100",0.631355016591849,-0.643049948067771,0.851864675704669,-0.754873357714751,0.450324972877968,0.746328732542824
"C2orf7|84279",852.300051258497,0.294869242290567,0.390740433517398,0.754642256078262,0.450463662232333,0.746328732542824
"C7orf45|136263",2.40489324067749,0.70011705381751,0.927249458889092,0.755047141959294,0.450220696931852,0.746328732542824
"IGSF22|283284",80.8091817839987,0.342199184416702,0.453446865945542,0.754662144820733,0.450451725593755,0.746328732542824
"PSMA1|5682",7334.49965931895,-0.283147761557584,0.374858863612627,-0.755344981918806,0.450042015520824,0.746328732542824
"RBM19|9904",2273.60839034125,-0.278806515017575,0.369153760013112,-0.755258499893571,0.450093894043274,0.746328732542824
"SFRS14|10147",5158.50898392209,-0.287912670621208,0.381605269885173,-0.754477711242935,0.450562424077796,0.746328732542824
"SIKE1|80143",3091.13984873832,-0.276609079037844,0.3665744376906,-0.75457819912503,0.450502108550361,0.746328732542824
"SUMO1P1|391257",2.83153680768943,0.676642718869903,0.896829593976359,0.754483040495806,0.450559225202165,0.746328732542824
"TERF2|7014",2128.76793452519,0.278061690656767,0.368252649227039,0.755084019735956,0.450198570879742,0.746328732542824
"TFAP2B|7021",3973.73499375627,0.360565231175324,0.477673739672436,0.75483578273024,0.450347520834888,0.746328732542824
"XRCC1|7515",2622.87675664491,-0.278478714411694,0.368969789748905,-0.754746654465146,0.450401007387456,0.746328732542824
"ZBTB44|29068",7204.98480839759,0.275726856592284,0.365429471798744,0.754528241072296,0.450532094144601,0.746328732542824
"LSM3|27258",2637.97587590862,-0.278568274962291,0.369356921779973,-0.754198063000521,0.450730300538891,0.746542640454231
"ZSCAN5B|342933",5.75697430017051,-0.560101610885086,0.742735887267485,-0.754106029460475,0.450785557209556,0.746569995959552
"PNPLA6|10908",2629.66128781222,-0.27729231841149,0.367749993797385,-0.754023992082692,0.450834815446292,0.74658741329084
"RBM6|10180",5917.9593196682,0.283384960760318,0.37592963279613,0.753824482131208,0.450954621220854,0.746721645089112
"ENSA|2029",14124.1517460946,-0.275405293159222,0.365403225086743,-0.753702414897522,0.451027931509873,0.746778870016906
"CBWD5|220869",16.5587071734343,-0.473292250568537,0.628110071566118,-0.753518009014629,0.451138693502038,0.746883784357097
"RGL2|5863",6161.38438484207,-0.312558034155144,0.41482596038014,-0.753467873294913,0.451168809802344,0.746883784357097
"CYB5B|80777",4888.91540027332,0.285410343292201,0.378891323494257,0.753277590682351,0.451283122060626,0.747008851162199
"GPR157|80045",244.435506430001,0.297567286790223,0.395073617067964,0.753194528651689,0.451333026704023,0.747027291730072
"AKR1B10|57016",91.346695329758,0.325357565793071,0.432110700500598,0.752949569210264,0.451480219393689,0.747029944250068
"COG4|25839",3643.30622910254,0.27980275534491,0.371648507142038,0.752869310566001,0.451528451591759,0.747029944250068
"ESYT2|57488",14133.1301896481,0.279619808581958,0.371368583986461,0.752944165552118,0.451483466682102,0.747029944250068
"HEBP2|23593",7468.47608136263,0.327736463223737,0.435292868186482,0.752910252330009,0.451503846883857,0.747029944250068
"INO80C|125476",736.696704258871,-0.28905425083676,0.383935419637678,-0.752872061425179,0.451526798388453,0.747029944250068
"NPAS1|4861",42.6240835417038,0.361865461063876,0.480703318908063,0.7527833631061,0.451580105769541,0.747051267772755
"C1orf223|374973",2.32260240241405,0.693663105664403,0.921641429826259,0.752638806390428,0.451666991480246,0.747130866336122
"CCDC148|130940",177.720230296573,0.341537794870438,0.454041210909393,0.752217610789946,0.451920204693666,0.747345219686197
"CYP4F8|11283",223.479197719177,-0.46028535011284,0.611922692395698,-0.752195262298262,0.451933642340303,0.747345219686197
"LCN8|138307",1.88566205856097,0.689749033789235,0.916900742774373,0.752261397130274,0.451893877604491,0.747345219686197
"LOC253724|253724",79.7947005679555,-0.325068366220792,0.432176803943107,-0.752165232504208,0.451951698937416,0.747345219686197
"VPS37D|155382",161.798142044593,-0.316051767278761,0.420249882708374,-0.752056764993986,0.452016922699593,0.747388941857045
"MAFA|389692",0.515990294486192,0.635100364424953,0.84471986607184,0.75184731641074,0.452142883530651,0.747532473013856
"NSMCE4A|54780",2307.85047328572,0.276557566765014,0.367868666935017,0.751783426050436,0.452181310670049,0.747532473013856
"LIPT2|387787",74.2251857272065,0.329198239501175,0.438190875930297,0.75126675972491,0.452492129723411,0.747803214216712
"PRMT10|90826",1036.03114938973,0.280992412169069,0.373963333281924,0.751390275894332,0.452417813189933,0.747803214216712
"SNORA8|654320",1178.71146284187,-0.294159038352653,0.391531078381123,-0.75130444195879,0.452469456551899,0.747803214216712
"VPS13A|23230",3481.5299767272,0.281960540151933,0.375320261131178,0.751253181222171,0.45250029998345,0.747803214216712
"ANKRD28|23243",5751.89274721908,-0.27671465530123,0.368510368292011,-0.75090059632178,0.452712481441783,0.747961439460271
"FUBP3|8939",4099.48966509135,0.27965182345064,0.372377360522302,0.75099040139926,0.45265843246614,0.747961439460271
"PLG|5340",5.8979246140071,0.544151601348483,0.724629031313015,0.750938173650716,0.452689865170836,0.747961439460271
"C6orf89|221477",10885.9231924528,0.27480428188844,0.36600780393251,0.75081536222958,0.452763782751977,0.747982070931277
"C1orf114|57821",28.9546221481564,0.382453757843293,0.509539882086502,0.750586502232548,0.452901546900106,0.748050149854116
"POMZP3|22932",1131.0908907594,0.280465329512677,0.373624290392142,0.75066139093449,0.452856464427818,0.748050149854116
"TSNAX|7257",3352.19352548115,-0.27546752628944,0.367019198655334,-0.750553451423478,0.452921444060911,0.748050149854116
"BLOC1S2|282991",2254.57937362784,-0.27603992778905,0.367885078958298,-0.750342820564193,0.453048259090318,0.748067260811372
"LOC643955|643955",0.764898747525621,-0.641567533125312,0.854979989994011,-0.75038894551182,0.453020486817704,0.748067260811372
"RNF148|378925",12.2035279073202,-0.535737194184535,0.713926707385694,-0.750409234788728,0.45300827075421,0.748067260811372
"THOC5|8563",1917.19936455275,0.287876286513546,0.383708452413506,0.750247446212925,0.453105687948988,0.748097987702617
"C14orf148|122945",48.155389646783,-0.37334085647108,0.497725966261816,-0.750093187371891,0.453198582303293,0.748123169399243
"ECEL1|9427",62.9492353791223,-0.353243134963268,0.470922320002439,-0.750109136813559,0.453188977084317,0.748123169399243
"ICAM3|3385",1115.93558192575,-0.30058468671668,0.400874776315741,-0.749821900692328,0.453361976653766,0.74832879247064
"C14orf23|387978",111.854177122068,-0.311698252171952,0.415780081711425,-0.749670957995261,0.453452902933733,0.748414773247343
"C17orf55|284185",83.4552618373247,-0.395744649281885,0.528044715204891,-0.749452911631411,0.453584269918607,0.748567480140573
"CAMTA1|23261",1954.51981017633,-0.284682546625088,0.380034872056117,-0.749095852927546,0.453799434407431,0.748761806974944
"CPD|1362",12762.2234909935,0.297366548776036,0.396953866710789,0.749121179345233,0.453784170746648,0.748761806974944
"TNIP2|79155",1603.53740625545,-0.278708079951113,0.372075082431591,-0.749064081716238,0.453818582609483,0.748761806974944
"LPA|4018",2.99440785894829,0.639845641319192,0.854373433176999,0.748906293750167,0.453913686643377,0.748800646635474
"RDH12|145226",18.9792447456263,-0.413269277381133,0.551837940624323,-0.748896092417241,0.453919835711463,0.748800646635474
"LOC100270804|100270804",104.842809167446,0.31511147606592,0.420812653533319,0.748816542041007,0.453967787986182,0.748815650285177
"RPF1|80135",2408.46232435443,-0.275856366389746,0.368467302075815,-0.748659012171956,0.454062754049783,0.748908193537604
"FLRT1|23769",30.9959318171342,0.407124655671703,0.54392913095435,0.748488419727371,0.454165607451437,0.748949633852186
"SCHIP1|29970",1182.1856014778,0.319564195134362,0.426936067461093,0.748505969605119,0.45415502569311,0.748949633852186
"COL9A2|1298",1253.77863840731,0.352223977862558,0.470655509803636,0.748368967378094,0.454237635343478,0.749004318533769
"TFF3|7033",5824.57331208007,-0.337364633244719,0.450866065964904,-0.748259092248872,0.454303894007606,0.749049481641049
"ATP5D|513",1750.51055739004,-0.284252505633685,0.379965204315291,-0.748101411406649,0.454398990758752,0.749082482856946
"SH3PXD2A|9644",7543.6508204336,-0.277943777855226,0.371568284192103,-0.748028800303977,0.454442786027209,0.749082482856946
"ZBTB49|166793",432.613159650436,0.291047536180044,0.389107656637555,0.747987173254595,0.454467894387115,0.749082482856946
"ZNF532|55205",6177.71460742031,0.275165465766393,0.367883954200285,0.747968109575625,0.454479393366375,0.749082482856946
"ALKBH4|54784",652.9752880098,-0.282056494418283,0.377170847618072,-0.747821567333583,0.454567791338599,0.749164107319435
"TCF23|150921",1.8441385127411,-0.687317574407324,0.919191844825101,-0.747741157927814,0.454616300434302,0.749179983382027
"STON2|85439",1063.5164799469,0.326698905512695,0.437039534667764,0.747527121913697,0.454745437521821,0.749328715389741
"TAOK3|51347",4154.38811852691,-0.280836991526299,0.375742169842377,-0.74741941167825,0.454810431532429,0.749371736154363
"NHP2L1|4809",6942.64255137864,-0.294312437234887,0.393825986124219,-0.747315940553645,0.454872872526126,0.749410543425749
"HTT|3064",7261.70194377255,0.275268299426521,0.368469257719509,0.747059065741829,0.455027907839064,0.749423051081632
"LOC728323|728323",517.16854508135,-0.296143599612843,0.396328009737415,-0.747218446178084,0.454931711191186,0.749423051081632
"MEP1A|4224",8.31719145815937,0.531752245251921,0.711810292288037,0.747042085529083,0.455038157197131,0.749423051081632
"MMP16|4325",604.512402391671,-0.282667852308959,0.378413608436931,-0.746981202596128,0.455074907568744,0.749423051081632
"MYBPHL|343263",2.44632876428861,0.681865312375767,0.912783529915934,0.747017545812385,0.45505296974676,0.749423051081632
"STK33|65975",44.3811161345403,-0.350393432121931,0.469134917969012,-0.746892671385154,0.455128350074084,0.749447016515225
"EMID2|136227",16.5925405735258,-0.453551825353132,0.607575665892141,-0.74649438878885,0.455368819949796,0.749650822591193
"PCDHA3|56145",145.713122054328,-0.333971184957859,0.447354587617633,-0.746546909771078,0.455337105422233,0.749650822591193
"SRM|6723",2690.751920981,-0.287340111926661,0.38489406179352,-0.746543375046422,0.455339239808682,0.749650822591193
"KIF21B|23046",464.474625359928,-0.285688490056725,0.382787103363429,-0.746337814274492,0.455463374051486,0.749712126648697
"PSMD13|5719",6908.50650980992,-0.273101342463287,0.365938525030936,-0.746303883801791,0.455483865850394,0.749712126648697
"CPLX1|10815",352.309758957753,-0.335645723975282,0.449916331352358,-0.746018094000718,0.45565648489541,0.749716818728347
"DPH2|1802",1301.72110675153,-0.278320870057592,0.373028150921968,-0.74611224211819,0.45559961470613,0.749716818728347
"KIAA1468|57614",3167.83698620718,-0.281901132236779,0.377868139257162,-0.746030434825648,0.455649030190146,0.749716818728347
"PRDM12|59335",3.78838866509348,-0.642116518435868,0.86048809853389,-0.74622359045978,0.455532359874116,0.749716818728347
"SLC26A2|1836",5443.82605292086,-0.284990604051874,0.382037132895446,-0.745976187947856,0.455681799539761,0.749716818728347
"UBA2|10054",9687.40836891123,0.282351328294566,0.378545826787684,0.745884139552089,0.455737406991829,0.749716818728347
"XRCC3|7517",670.729506426821,-0.285002899926809,0.382119112155922,-0.745848325457521,0.455759043713486,0.749716818728347
"RRP7B|91695",1646.6218481732,-0.27747476748799,0.372293953987176,-0.745310968701758,0.456083751727639,0.750186922118755
"CD40LG|959",117.464790415552,-0.317369835698025,0.425927145820219,-0.745127045346821,0.456194920785237,0.75024918748222
"CYB5RL|606495",381.358702145897,0.288966613502583,0.387876545684959,0.744996357003982,0.456273922187636,0.75024918748222
"EFHC2|80258",97.3743555679809,-0.385309694601112,0.517161254289665,-0.745047490323584,0.456243011062816,0.75024918748222
"GNB1|2782",26511.1866868435,-0.277328996670163,0.372258326024223,-0.744990715539073,0.456277332639283,0.75024918748222
"ELMO3|79767",1245.39261983475,-0.29935497184953,0.401984708176522,-0.744692436703526,0.456457672448059,0.750388545112225
"KCTD19|146212",60.0832151960969,-0.333016766937014,0.447208070461647,-0.744657328284003,0.456478901683909,0.750388545112225
"MRPS31|10240",1431.80467283803,0.2779143658813,0.373158311883834,0.744762630311759,0.456415229687672,0.750388545112225
"CGB2|114336",1.88300062810249,0.690226119833952,0.927339034767237,0.744308277724122,0.456689994538439,0.750607495501089
"LOC283663|283663",237.891263800697,-0.292488097873745,0.39294718963153,-0.744344547031915,0.456668057650261,0.750607495501089
"SPNS1|83985",2172.95551849495,-0.273577188365614,0.367608268717678,-0.744208473111687,0.456750362756869,0.75064269492475
"SPARC|6678",156724.600068516,-0.291567030296289,0.39183483809565,-0.744106960252255,0.456811768832253,0.750679593857452
"RBM11|54033",146.788258787189,0.338417135531498,0.454936042694864,0.743878487900952,0.456949990856242,0.750842707519665
"MYL12A|10627",21968.932064026,-0.291103463100098,0.391423994640167,-0.743703674496773,0.457055765962775,0.750952482382866
"PIWIL1|9271",2.24978372202026,-0.688581112548013,0.926809948066167,-0.742958266670281,0.457506947444828,0.751629700273596
"ZNF383|163087",533.938087840246,0.280101813757734,0.377154671097093,0.742670939068461,0.457680928238727,0.751851433644916
"CA10|56934",3.23646705383834,0.651705635590936,0.877607938242366,0.742593141188016,0.457728042307709,0.751864737752459
"GGTLC1|92086",5.67986142649646,0.575542384346119,0.775219249778063,0.742425300340375,0.457829695289169,0.751903533144501
"RNF5P1|286140",260.901057768692,-0.290313572687501,0.391033903939637,-0.742425579374611,0.457829526281285,0.751903533144501
"PCDHB8|56128",140.297437213759,-0.302554522532438,0.407686449421508,-0.742125530445645,0.458011282749421,0.752073571051814
"RABGGTB|5876",3547.18278991782,-0.276261763431048,0.372243617846257,-0.742153122810957,0.457994566815817,0.752073571051814
"HSPB9|94086",10.4970476647619,0.483998791875711,0.652487992841025,0.741774250539558,0.458224124127399,0.752294862502906
"LOC441294|441294",203.735080955763,-0.303104808280149,0.408619385860344,-0.741777846985807,0.458221944750524,0.752294862502906
"MRS2P2|729633",25.1390867615389,0.389412194537155,0.525024074193271,0.741703502140372,0.458266997471228,0.752301159235713
"C18orf55|29090",1178.94667941554,0.274711542976077,0.370451510830514,0.741558705915929,0.458354750616482,0.752344358831042
"IYD|389434",308.671744418122,-0.286903256718752,0.386906496439047,-0.741531246849845,0.458371393131403,0.752344358831042
"GPR152|390212",6.64143727764243,-0.572718862129903,0.772419993882005,-0.741460431716106,0.458414314651695,0.752348855613263
"PTPN12|5782",8510.63867507731,-0.273525668577573,0.368967449348573,-0.741327369285538,0.458494970765637,0.752348855613263
"ZNF37B|100129482",2273.08231368095,0.273257956184195,0.368635299936664,0.741269097753645,0.45853029470073,0.752348855613263
"ZNF846|162993",480.33787091299,0.284309707315924,0.38350796501074,0.741339771933974,0.458487452534048,0.752348855613263
"PPPDE2|27351",912.37155579797,-0.315479072169677,0.425643620023888,-0.741181254289613,0.458583547889144,0.752372173622654
